0	147133	14560	0	13951	111319	13825	16327	0	0	14322	14914	0	0	9371	147522	0	0	8208	0	7505	11842	14320	0	168026	8892	13818	147384	0	0	14679	12995	13831	10694	0	166973	14074	0	14680	166652	227003	166833	11036	14796	147188	13831	14803	13959	14190	13380	166883	14706	212970	0	147273	0	14914	147006	148384	13609	14956	0	0	11036	13825	14791	15400	14436	16230	14446	14791	14589	14076	0	14320	12411	0	12749	
147133	0	157557	149787	226463	168243	13903	161773	0	0	158871	153283	0	0	0	11995	0	164124	149574	151576	160883	161276	156633	160163	0	149784	155193	161802	154006	151720	150200	150607	163430	10205	0	162019	106918	160687	13548	160716	125041	150982	13063	157343	156159	156819	168097	14294	14013	160775	14980	153583	159597	150975	165881	161426	148740	156036	161570	169764	155568	0	0	150975	162263	156746	11509	155913	159618	155435	155440	156393	155200	151707	155193	145182	22774	13548	
14560	157557	0	77418	154954	13240	168083	17020	70629	74123	65078	75624	58944	160221	170753	65078	160221	170676	153903	170676	58948	156698	157187	59190	17993	9012	161157	169757	161748	160972	65449	56714	163306	162930	158979	170335	77931	168196	74113	156196	158379	160221	171168	158137	162586	157426	155813	169642	10825	76157	69017	162224	69893	74110	157178	157311	153376	157426	167893	168688	156324	74633	169876	169876	66062	160348	162389	163049	168688	153888	155813	156698	156572	63122	169289	72071	0	75921	
0	149787	77418	0	90897	161270	229658	91138	159716	90946	185032	74741	185244	183840	56599	184776	159455	177513	91138	185155	56948	55297	64806	143048	0	182271	74727	183780	150842	157640	185277	157231	181905	183957	56890	150944	91139	177636	182895	90785	56946	157640	52497	0	158245	178000	88989	0	0	161962	161499	158763	185025	160188	161962	183952	181679	185032	182280	161611	90208	159371	76456	149363	176411	91502	161263	158880	184534	151232	150400	64740	91261	157053	157647	90365	11213	91606	
13951	226463	154954	90897	0	167885	77866	88232	159858	0	146522	80958	147865	157029	12373	159477	156931	143583	155801	156887	157475	154511	157309	152788	14801	155311	156778	157293	155512	158150	148504	11050	166560	156662	0	162137	108267	158723	12260	154096	141442	156069	0	159922	148231	90581	165490	12955	14437	166754	151092	155582	152298	152550	165352	146254	157379	153908	156568	147331	141137	157923	0	156662	111378	147679	144057	155226	156408	154458	148765	152641	152054	155561	156998	143445	0	89964	
111319	168243	13240	161270	167885	0	11167	181595	176479	91890	182964	182819	0	181946	0	14317	177984	173678	155090	183151	182963	162705	183096	161695	167172	162705	184060	182377	182261	147460	177000	164264	196836	180880	0	167291	191734	182869	177961	181595	172496	176170	12103	180979	175804	176841	176577	174868	14087	181465	181465	181946	181588	177485	175804	176928	173661	175023	174961	173896	173540	178653	7272	177491	164252	182302	182185	174559	159921	174480	173428	166090	181588	147847	155266	148425	113764	91231	
13825	13903	168083	229658	77866	11167	0	16897	86373	83956	59725	227275	55483	73067	164177	81094	69361	169155	82031	169027	169480	55769	229332	166491	16067	79678	84964	165997	166184	82687	58462	74061	68528	10217	158445	166377	83823	61432	161318	229658	225568	86054	216527	16703	161922	82988	13488	159421	12906	57402	26076	83091	88621	69599	77749	82947	164738	83804	168250	163662	79076	77160	69103	208988	61344	77866	84906	83094	229300	81093	79560	24838	77160	56474	77866	82671	0	77160	
16327	161773	17020	91138	88232	181595	16897	0	168518	7406	15515	182826	162857	0	185551	18240	160242	188127	182208	185052	188729	161660	184632	183900	189323	161304	169256	183310	183897	91942	178546	162488	183897	183650	0	168990	92171	188301	76642	192453	15401	76585	18240	189558	15402	191007	189323	168389	14442	187763	189323	222649	176397	189443	165982	191490	183657	191490	187269	168990	190530	185104	0	162363	168149	185716	139752	186077	189207	189207	189082	167900	225103	0	90966	91707	19405	92515	
0	0	70629	159716	159858	176479	86373	168518	0	58235	152383	148113	177360	159728	56835	160915	159734	176687	159477	159287	57427	151279	168983	156892	163711	146816	176965	176738	151148	158027	167113	56712	173940	160915	58289	168383	57427	92592	57661	56715	176240	0	54465	176479	0	57754	174558	163823	0	156892	177454	158351	71350	176849	158213	162264	176007	176007	159720	142523	174558	160805	73955	161046	174911	176601	161391	69226	172756	159358	159477	163601	140427	158344	160344	0	0	65176	
0	0	74123	90946	0	91890	83956	7406	58235	0	60379	83271	229167	73062	77480	60497	74497	77490	229531	60141	60139	55304	60254	60139	7508	92248	75600	56603	228899	91185	229531	93151	93505	0	68896	229160	229392	229657	83961	228655	213225	93121	77490	0	0	93033	0	225672	229844	74645	0	92757	228776	89717	90946	92806	91831	92120	228655	0	65339	92165	56833	91185	75600	92757	93728	90580	75352	91425	83112	7270	75001	60492	92005	92757	31996	90942	
14322	158871	65078	185032	146522	182964	59725	15515	152383	60379	0	184051	185244	181983	229444	188758	180414	229274	229147	188657	158928	166781	149108	182580	185300	9726	180905	183461	188025	165661	184405	13856	176308	182580	229530	175420	69041	188018	182987	160552	228893	178064	228648	188744	228648	187758	178007	13856	14437	189346	189346	225298	188631	177894	160197	185841	165661	187758	181271	168726	187613	228893	64641	208165	159104	184403	151551	71032	229147	228899	71123	64884	228528	153776	148271	74474	0	71349	
14914	153283	75624	74741	80958	182819	227275	182826	148113	83271	184051	0	183938	183566	178287	184408	183030	75685	159850	184527	165400	53919	178440	189078	183681	144991	153030	183566	185274	172104	184060	72971	182819	183806	58456	151077	80718	184278	82805	182819	208410	151428	0	182677	14195	184383	178587	13493	13130	156893	178594	149790	182903	178468	157591	229895	150057	229050	167984	168118	165448	186709	74915	207697	72316	178351	83960	185617	183566	162154	160574	153271	182819	151907	171365	82805	14934	82180	
0	0	58944	185244	147865	0	55483	162857	177360	229167	185244	183938	0	159484	178219	185372	183821	59539	159596	183970	184629	54611	161474	174302	182895	158838	159589	186431	0	174406	229885	229070	172153	183938	58699	229293	60242	229293	61077	182149	156939	159114	53788	169133	7391	181579	0	0	7392	157665	184995	184995	228716	160786	177360	160392	184867	173226	159596	151078	158615	178219	61307	184867	157556	184629	156207	182749	183697	159362	159827	161132	161493	156030	173445	0	32932	59188	
0	0	160221	183840	157029	181946	73067	0	159728	73062	181983	183566	159484	0	184128	183397	228198	184006	181860	183520	156982	166849	178392	183648	183644	179953	183081	183197	183648	166496	163343	73818	171264	182466	58770	157275	73651	183644	182142	71715	142264	175795	55875	175181	169473	170791	182695	0	0	72360	183644	180900	181000	175795	175799	177585	166959	181125	183161	170311	71413	181983	63960	178629	72814	181853	71529	157402	158921	183397	183161	64822	74475	62981	162508	72006	0	73425	
9371	0	170753	56599	12373	0	164177	185551	56835	77480	229444	178287	178219	184128	0	226277	184237	228350	180658	185422	186643	228718	183566	182874	183377	0	176960	176980	227367	56237	183067	56944	183303	184589	229530	176613	57661	178287	182856	186969	225568	13589	228350	186619	229444	84061	186736	82247	10228	185784	186058	185912	21276	181394	13735	56947	178628	186969	186265	168980	185426	181152	68733	208988	14338	185669	176738	185422	183064	13489	14551	24266	186148	58705	8925	142864	0	58117	
147522	11995	65078	184776	159477	14317	81094	18240	160915	60497	188758	184408	185372	183397	226277	0	183397	150644	179519	188906	226365	54031	182127	229843	182609	7593	184655	228442	225485	160508	227474	226011	150127	181396	226356	160695	76282	226358	184527	55997	227457	158496	221965	186771	13604	186200	181516	224232	226332	57717	187118	179290	186682	150335	148476	183352	161002	185583	184976	150060	145881	159944	56721	181747	118218	65057	157345	158998	226856	184622	182609	65902	179995	157218	159110	148362	0	56477	
0	0	160221	159455	156931	177984	69361	160242	159734	74497	180414	183030	183821	228198	184237	183397	0	160082	181367	183030	156982	167018	179383	183603	157874	181409	177965	183030	182904	167873	174697	157588	171049	183030	59013	175988	74728	182981	182308	166005	64942	160336	55517	165477	170335	170354	181516	0	7392	72506	182864	182904	180629	181156	74500	182186	166693	181357	183147	169281	71406	181239	65423	178341	72857	182308	158237	158735	181842	181002	182897	163445	71406	157533	162730	71785	0	74151	
0	164124	170676	177513	143583	173678	169155	188127	176687	77490	229274	75685	59539	184006	228350	150644	160082	0	179561	185019	186082	52906	184408	59383	178911	0	176960	176687	227025	56472	184787	75677	183556	185138	229387	170819	110001	156887	176218	227036	228788	179641	229020	185728	174818	73559	186308	86129	0	186194	186308	185611	151514	185728	164705	184792	183073	178728	186419	168452	186082	229617	174521	157391	163884	185255	182845	185019	171646	143817	169037	0	185489	61799	153269	0	22301	75805	
